timestamp,Thrust,Tx,Ty,Tz
1678000,0.000000,0.000000,0.000000,0.000000
1679000,0.000000,0.000000,0.000000,0.000000
1680000,0.000000,0.000000,0.000000,0.000000
1681000,0.000000,0.000000,0.000000,0.000000
1682000,0.000000,0.000000,0.000000,0.000000
1683000,0.000000,0.000000,0.000000,0.000000
1684000,0.000000,0.000000,0.000000,0.000000
1685000,0.000000,0.000000,0.000000,0.000000
1686000,0.000000,0.000000,0.000000,0.000000
1687000,0.000000,0.000000,0.000000,0.000000
1688000,0.000000,0.000000,0.000000,0.000000
1689000,0.000000,0.000000,0.000000,0.000000
1690000,0.000000,0.000000,0.000000,0.000000
1691000,0.000000,0.000000,0.000000,0.000000
1692000,0.000000,0.000000,0.000000,0.000000
1693000,0.000000,0.000000,0.000000,0.000000
1694000,0.000000,0.000000,0.000000,0.000000
1695000,0.000000,0.000000,0.000000,0.000000
1696000,0.000000,0.000000,0.000000,0.000000
1697000,0.000000,0.000000,0.000000,0.000000
1698000,0.000000,0.000000,0.000000,0.000000
1699000,0.000000,0.000000,0.000000,0.000000
1700000,0.000000,0.000000,0.000000,0.000000
1701000,0.000000,0.000000,0.000000,0.000000
1702000,0.000000,0.000000,0.000000,0.000000
1703000,0.000000,0.000000,0.000000,0.000000
1704000,0.000000,0.000000,0.000000,0.000000
1705000,0.000000,0.000000,0.000000,0.000000
1706000,0.000000,0.000000,0.000000,0.000000
1707000,0.000000,0.000000,0.000000,0.000000
1708000,0.000000,0.000000,0.000000,0.000000
1709000,0.000000,0.000000,0.000000,0.000000
1710000,0.000000,0.000000,0.000000,0.000000
1711000,0.000000,0.000000,0.000000,0.000000
1712000,0.000000,0.000000,0.000000,0.000000
1713000,0.000000,0.000000,0.000000,0.000000
1714000,0.000000,0.000000,0.000000,0.000000
1715000,0.000000,0.000000,0.000000,0.000000
1716000,0.000000,0.000000,0.000000,0.000000
1717000,0.000000,0.000000,0.000000,0.000000
1718000,0.000000,0.000000,0.000000,0.000000
1719000,0.000000,0.000000,0.000000,0.000000
1720000,0.000000,0.000000,0.000000,0.000000
1721000,0.000000,0.000000,0.000000,0.000000
1722000,0.000000,0.000000,0.000000,0.000000
1723000,0.000000,0.000000,0.000000,0.000000
1724000,0.000000,0.000000,0.000000,0.000000
1725000,0.000000,0.000000,0.000000,0.000000
1726000,0.000000,0.000000,0.000000,0.000000
1727000,0.000000,0.000000,0.000000,0.000000
1728000,0.000000,0.000000,0.000000,0.000000
1729000,0.000000,0.000000,0.000000,0.000000
1730000,0.000000,0.000000,0.000000,0.000000
1731000,0.000000,0.000000,0.000000,0.000000
1732000,0.000000,0.000000,0.000000,0.000000
1733000,0.000000,0.000000,0.000000,0.000000
1734000,0.000000,0.000000,0.000000,0.000000
1735000,0.000000,0.000000,0.000000,0.000000
1736000,0.000000,0.000000,0.000000,0.000000
1737000,0.000000,0.000000,0.000000,0.000000
1738000,0.000000,0.000000,0.000000,0.000000
1739000,0.000000,0.000000,0.000000,0.000000
1740000,0.000000,0.000000,0.000000,0.000000
1741000,0.000000,0.000000,0.000000,0.000000
1742000,0.000000,0.000000,0.000000,0.000000
1743000,0.000000,0.000000,0.000000,0.000000
1744000,0.000000,0.000000,0.000000,0.000000
1745000,0.000000,0.000000,0.000000,0.000000
1746000,0.000000,0.000000,0.000000,0.000000
1747000,0.000000,0.000000,0.000000,0.000000
1748000,0.000000,0.000000,0.000000,0.000000
1749000,0.000000,0.000000,0.000000,0.000000
1750000,0.000000,0.000000,0.000000,0.000000
1751000,0.000000,0.000000,0.000000,0.000000
1752000,0.000000,0.000000,0.000000,0.000000
1753000,0.000000,0.000000,0.000000,0.000000
1754000,0.000000,0.000000,0.000000,0.000000
1755000,0.000000,0.000000,0.000000,0.000000
1756000,0.000000,0.000000,0.000000,0.000000
1757000,0.000000,0.000000,0.000000,0.000000
1758000,0.000000,0.000000,0.000000,0.000000
1759000,0.000000,0.000000,0.000000,0.000000
1760000,0.000000,0.000000,0.000000,0.000000
1761000,0.000000,0.000000,0.000000,0.000000
1762000,0.000000,0.000000,0.000000,0.000000
1763000,0.000000,0.000000,0.000000,0.000000
1764000,0.000000,0.000000,0.000000,0.000000
1765000,0.000000,0.000000,0.000000,0.000000
1766000,0.000000,0.000000,0.000000,0.000000
1767000,0.000000,0.000000,0.000000,0.000000
1768000,0.000000,0.000000,0.000000,0.000000
1769000,0.000000,0.000000,0.000000,0.000000
1770000,0.000000,0.000000,0.000000,0.000000
1771000,0.000000,0.000000,0.000000,0.000000
1772000,0.000000,0.000000,0.000000,0.000000
1773000,0.000000,0.000000,0.000000,0.000000
1774000,0.000000,0.000000,0.000000,0.000000
1775000,0.000000,0.000000,0.000000,0.000000
1776000,0.000000,0.000000,0.000000,0.000000
1777000,0.000000,0.000000,0.000000,0.000000
1778000,0.000000,0.000000,0.000000,0.000000
1779000,0.000000,0.000000,0.000000,0.000000
1780000,0.000000,0.000000,0.000000,0.000000
1781000,0.000000,0.000000,0.000000,0.000000
1782000,0.000000,0.000000,0.000000,0.000000
1783000,0.000000,0.000000,0.000000,0.000000
1784000,0.000000,0.000000,0.000000,0.000000
1785000,0.000000,0.000000,0.000000,0.000000
1786000,0.000000,0.000000,0.000000,0.000000
1787000,0.000000,0.000000,0.000000,0.000000
1788000,0.000000,0.000000,0.000000,0.000000
1789000,0.000000,0.000000,0.000000,0.000000
1790000,0.000000,0.000000,0.000000,0.000000
1791000,0.000000,0.000000,0.000000,0.000000
1792000,0.000000,0.000000,0.000000,0.000000
1793000,0.000000,0.000000,0.000000,0.000000
1794000,0.000000,0.000000,0.000000,0.000000
1795000,0.000000,0.000000,0.000000,0.000000
1796000,0.000000,0.000000,0.000000,0.000000
1797000,0.000000,0.000000,0.000000,0.000000
1798000,0.000000,0.000000,0.000000,0.000000
1799000,0.000000,0.000000,0.000000,0.000000
1800000,0.000000,0.000000,0.000000,0.000000
1801000,0.000000,0.000000,0.000000,0.000000
1802000,0.000000,0.000000,0.000000,0.000000
1803000,0.000000,0.000000,0.000000,0.000000
1804000,0.000000,0.000000,0.000000,0.000000
1805000,0.000000,0.000000,0.000000,0.000000
1806000,0.000000,0.000000,0.000000,0.000000
1807000,0.000000,0.000000,0.000000,0.000000
1808000,0.000000,0.000000,0.000000,0.000000
1809000,0.000000,0.000000,0.000000,0.000000
1810000,0.000000,0.000000,0.000000,0.000000
1811000,0.000000,0.000000,0.000000,0.000000
1812000,0.000000,0.000000,0.000000,0.000000
1813000,0.000000,0.000000,0.000000,0.000000
1814000,0.000000,0.000000,0.000000,0.000000
1815000,0.000000,0.000000,0.000000,0.000000
1816000,0.000000,0.000000,0.000000,0.000000
1817000,0.000000,0.000000,0.000000,0.000000
1818000,0.000000,0.000000,0.000000,0.000000
1819000,0.000000,0.000000,0.000000,0.000000
1820000,0.000000,0.000000,0.000000,0.000000
1821000,0.000000,0.000000,0.000000,0.000000
1822000,0.000000,0.000000,0.000000,0.000000
1823000,0.000000,0.000000,0.000000,0.000000
1824000,0.000000,0.000000,0.000000,0.000000
1825000,0.000000,0.000000,0.000000,0.000000
1826000,0.000000,0.000000,0.000000,0.000000
1827000,0.000000,0.000000,0.000000,0.000000
1828000,0.000000,0.000000,0.000000,0.000000
1829000,0.000000,0.000000,0.000000,0.000000
1830000,0.000000,0.000000,0.000000,0.000000
1831000,0.000000,0.000000,0.000000,0.000000
1832000,0.000000,0.000000,0.000000,0.000000
1833000,0.000000,0.000000,0.000000,0.000000
1834000,0.000000,0.000000,0.000000,0.000000
1835000,0.000000,0.000000,0.000000,0.000000
1836000,0.000000,0.000000,0.000000,0.000000
1837000,0.000000,0.000000,0.000000,0.000000
1838000,0.000000,0.000000,0.000000,0.000000
1839000,0.000000,0.000000,0.000000,0.000000
1840000,0.000000,0.000000,0.000000,0.000000
1841000,0.000000,0.000000,0.000000,0.000000
1842000,0.000000,0.000000,0.000000,0.000000
1843000,0.000000,0.000000,0.000000,0.000000
1844000,0.000000,0.000000,0.000000,0.000000
1845000,0.000000,0.000000,0.000000,0.000000
1846000,0.000000,0.000000,0.000000,0.000000
1847000,0.000000,0.000000,0.000000,0.000000
1848000,0.000000,0.000000,0.000000,0.000000
1849000,0.000000,0.000000,0.000000,0.000000
1850000,0.000000,0.000000,0.000000,0.000000
1851000,0.000000,0.000000,0.000000,0.000000
1852000,0.000000,0.000000,0.000000,0.000000
1853000,0.000000,0.000000,0.000000,0.000000
1854000,0.000000,0.000000,0.000000,0.000000
1855000,0.000000,0.000000,0.000000,0.000000
1856000,0.000000,0.000000,0.000000,0.000000
1857000,0.000000,0.000000,0.000000,0.000000
1858000,0.000000,0.000000,0.000000,0.000000
1859000,0.000000,0.000000,0.000000,0.000000
1860000,0.000000,0.000000,0.000000,0.000000
1861000,0.000000,0.000000,0.000000,0.000000
1862000,0.000000,0.000000,0.000000,0.000000
1863000,0.000000,0.000000,0.000000,0.000000
1864000,0.000000,0.000000,0.000000,0.000000
1865000,0.000000,0.000000,0.000000,0.000000
1866000,0.000000,0.000000,0.000000,0.000000
1867000,0.000000,0.000000,0.000000,0.000000
1868000,0.000000,0.000000,0.000000,0.000000
1869000,0.000000,0.000000,0.000000,0.000000
1870000,0.000000,0.000000,0.000000,0.000000
1871000,0.000000,0.000000,0.000000,0.000000
1872000,0.000000,0.000000,0.000000,0.000000
1873000,0.000000,0.000000,0.000000,0.000000
1874000,0.000000,0.000000,0.000000,0.000000
1875000,0.000000,0.000000,0.000000,0.000000
1876000,0.000000,0.000000,0.000000,0.000000
1877000,0.000000,0.000000,0.000000,0.000000
1878000,0.000000,0.000000,0.000000,0.000000
1879000,0.000000,0.000000,0.000000,0.000000
1880000,0.000000,0.000000,0.000000,0.000000
1881000,0.000000,0.000000,0.000000,0.000000
1882000,0.000000,0.000000,0.000000,0.000000
1883000,0.000000,0.000000,0.000000,0.000000
1884000,0.000000,0.000000,0.000000,0.000000
1885000,0.000000,0.000000,0.000000,0.000000
1886000,0.000000,0.000000,0.000000,0.000000
1887000,0.000000,0.000000,0.000000,0.000000
1888000,0.000000,0.000000,0.000000,0.000000
1889000,0.000000,0.000000,0.000000,0.000000
1890000,0.000000,0.000000,0.000000,0.000000
1891000,0.000000,0.000000,0.000000,0.000000
1892000,0.000000,0.000000,0.000000,0.000000
1893000,0.000000,0.000000,0.000000,0.000000
1894000,0.000000,0.000000,0.000000,0.000000
1895000,0.000000,0.000000,0.000000,0.000000
1896000,0.000000,0.000000,0.000000,0.000000
1897000,0.000000,0.000000,0.000000,0.000000
1898000,0.000000,0.000000,0.000000,0.000000
1899000,0.000000,0.000000,0.000000,0.000000
1900000,0.000000,0.000000,0.000000,0.000000
1901000,0.000000,0.000000,0.000000,0.000000
1902000,0.000000,0.000000,0.000000,0.000000
1903000,0.000000,0.000000,0.000000,0.000000
1904000,0.000000,0.000000,0.000000,0.000000
1905000,0.000000,0.000000,0.000000,0.000000
1906000,0.000000,0.000000,0.000000,0.000000
1907000,0.000000,0.000000,0.000000,0.000000
1908000,0.000000,0.000000,0.000000,0.000000
1909000,0.000000,0.000000,0.000000,0.000000
1910000,0.000000,0.000000,0.000000,0.000000
1911000,0.000000,0.000000,0.000000,0.000000
1912000,0.000000,0.000000,0.000000,0.000000
1913000,0.000000,0.000000,0.000000,0.000000
1914000,0.000000,0.000000,0.000000,0.000000
1915000,0.000000,0.000000,0.000000,0.000000
1916000,0.000000,0.000000,0.000000,0.000000
1917000,0.000000,0.000000,0.000000,0.000000
1918000,0.000000,0.000000,0.000000,0.000000
1919000,0.000000,0.000000,0.000000,0.000000
1920000,0.000000,0.000000,0.000000,0.000000
1921000,0.000000,0.000000,0.000000,0.000000
1922000,0.000000,0.000000,0.000000,0.000000
1923000,0.000000,0.000000,0.000000,0.000000
1924000,0.000000,0.000000,0.000000,0.000000
1925000,0.000000,0.000000,0.000000,0.000000
1926000,0.000000,0.000000,0.000000,0.000000
1927000,0.000000,0.000000,0.000000,0.000000
1928000,0.000000,0.000000,0.000000,0.000000
1929000,0.000000,0.000000,0.000000,0.000000
1930000,0.000000,0.000000,0.000000,0.000000
1931000,0.000000,0.000000,0.000000,0.000000
1932000,0.000000,0.000000,0.000000,0.000000
1933000,0.000000,0.000000,0.000000,0.000000
1934000,0.000000,0.000000,0.000000,0.000000
1935000,0.000000,0.000000,0.000000,0.000000
1936000,0.000000,0.000000,0.000000,0.000000
1937000,0.000000,0.000000,0.000000,0.000000
1938000,0.000000,0.000000,0.000000,0.000000
1939000,0.000000,0.000000,0.000000,0.000000
1940000,0.000000,0.000000,0.000000,0.000000
1941000,0.000000,0.000000,0.000000,0.000000
1942000,0.000000,0.000000,0.000000,0.000000
1943000,0.000000,0.000000,0.000000,0.000000
1944000,0.000000,0.000000,0.000000,0.000000
1945000,0.000000,0.000000,0.000000,0.000000
1946000,0.000000,0.000000,0.000000,0.000000
1947000,0.000000,0.000000,0.000000,0.000000
1948000,0.000000,0.000000,0.000000,0.000000
1949000,0.000000,0.000000,0.000000,0.000000
1950000,0.000000,0.000000,0.000000,0.000000
1951000,0.000000,0.000000,0.000000,0.000000
1952000,0.000000,0.000000,0.000000,0.000000
1953000,0.000000,0.000000,0.000000,0.000000
1954000,0.000000,0.000000,0.000000,0.000000
1955000,0.000000,0.000000,0.000000,0.000000
1956000,0.000000,0.000000,0.000000,0.000000
1957000,0.000000,0.000000,0.000000,0.000000
1958000,0.000000,0.000000,0.000000,0.000000
1959000,0.000000,0.000000,0.000000,0.000000
1960000,0.000000,0.000000,0.000000,0.000000
1961000,0.000000,0.000000,0.000000,0.000000
1962000,0.000000,0.000000,0.000000,0.000000
1963000,0.000000,0.000000,0.000000,0.000000
1964000,0.000000,0.000000,0.000000,0.000000
1965000,0.000000,0.000000,0.000000,0.000000
1966000,0.000000,0.000000,0.000000,0.000000
1967000,0.000000,0.000000,0.000000,0.000000
1968000,0.000000,0.000000,0.000000,0.000000
1969000,0.000000,0.000000,0.000000,0.000000
1970000,0.000000,0.000000,0.000000,0.000000
1971000,0.000000,0.000000,0.000000,0.000000
1972000,0.000000,0.000000,0.000000,0.000000
1973000,0.000000,0.000000,0.000000,0.000000
1974000,0.000000,0.000000,0.000000,0.000000
1975000,0.000000,0.000000,0.000000,0.000000
1976000,0.000000,0.000000,0.000000,0.000000
1977000,0.000000,0.000000,0.000000,0.000000
1978000,0.000000,0.000000,0.000000,0.000000
1979000,0.000000,0.000000,0.000000,0.000000
1980000,0.000000,0.000000,0.000000,0.000000
1981000,0.000000,0.000000,0.000000,0.000000
1982000,0.000000,0.000000,0.000000,0.000000
1983000,0.000000,0.000000,0.000000,0.000000
1984000,0.000000,0.000000,0.000000,0.000000
1985000,0.000000,0.000000,0.000000,0.000000
1986000,0.000000,0.000000,0.000000,0.000000
1987000,0.000000,0.000000,0.000000,0.000000
1988000,0.000000,0.000000,0.000000,0.000000
1989000,0.000000,0.000000,0.000000,0.000000
1990000,0.000000,0.000000,0.000000,0.000000
1991000,0.000000,0.000000,0.000000,0.000000
1992000,0.000000,0.000000,0.000000,0.000000
1993000,0.000000,0.000000,0.000000,0.000000
1994000,0.000000,0.000000,0.000000,0.000000
1995000,0.000000,0.000000,0.000000,0.000000
1996000,0.000000,0.000000,0.000000,0.000000
1997000,0.000000,0.000000,0.000000,0.000000
1998000,0.000000,0.000000,0.000000,0.000000
1999000,0.000000,0.000000,0.000000,0.000000
2000000,0.000000,0.000000,0.000000,0.000000
2001000,0.000000,0.000000,0.000000,0.000000
2002000,0.000000,0.000000,0.000000,0.000000
2003000,0.000000,0.000000,0.000000,0.000000
2004000,0.000000,0.000000,0.000000,0.000000
2005000,0.000000,0.000000,0.000000,0.000000
2006000,0.000000,0.000000,0.000000,0.000000
2007000,0.000000,0.000000,0.000000,0.000000
2008000,0.000000,0.000000,0.000000,0.000000
2009000,0.000000,0.000000,0.000000,0.000000
2010000,0.000000,0.000000,0.000000,0.000000
2011000,0.000000,0.000000,0.000000,0.000000
2012000,0.000000,0.000000,0.000000,0.000000
2013000,0.000000,0.000000,0.000000,0.000000
2014000,0.000000,0.000000,0.000000,0.000000
2015000,0.000000,0.000000,0.000000,0.000000
2016000,0.000000,0.000000,0.000000,0.000000
2017000,0.000000,0.000000,0.000000,0.000000
2018000,0.000000,0.000000,0.000000,0.000000
2019000,0.000000,0.000000,0.000000,0.000000
2020000,0.000000,0.000000,0.000000,0.000000
2021000,0.000000,0.000000,0.000000,0.000000
2022000,0.000000,0.000000,0.000000,0.000000
2023000,0.000000,0.000000,0.000000,0.000000
2024000,0.000000,0.000000,0.000000,0.000000
2025000,0.000000,0.000000,0.000000,0.000000
2026000,0.000000,0.000000,0.000000,0.000000
2027000,0.000000,0.000000,0.000000,0.000000
2028000,0.000000,0.000000,0.000000,0.000000
2029000,0.000000,0.000000,0.000000,0.000000
2030000,0.000000,0.000000,0.000000,0.000000
2031000,0.000000,0.000000,0.000000,0.000000
2032000,0.000000,0.000000,0.000000,0.000000
2033000,0.000000,0.000000,0.000000,0.000000
2034000,0.000000,0.000000,0.000000,0.000000
2035000,0.000000,0.000000,0.000000,0.000000
2036000,0.000000,0.000000,0.000000,0.000000
2037000,0.000000,0.000000,0.000000,0.000000
2038000,0.000000,0.000000,0.000000,0.000000
2039000,0.000000,0.000000,0.000000,0.000000
2040000,0.000000,0.000000,0.000000,0.000000
2041000,0.000000,0.000000,0.000000,0.000000
2042000,0.000000,0.000000,0.000000,0.000000
2043000,0.000000,0.000000,0.000000,0.000000
2044000,0.000000,0.000000,0.000000,0.000000
2045000,0.000000,0.000000,0.000000,0.000000
2046000,0.000000,0.000000,0.000000,0.000000
2047000,0.000000,0.000000,0.000000,0.000000
2048000,0.000000,0.000000,0.000000,0.000000
2049000,0.000000,0.000000,0.000000,0.000000
2050000,0.000000,0.000000,0.000000,0.000000
2051000,0.000000,0.000000,0.000000,0.000000
2052000,0.000000,0.000000,0.000000,0.000000
2053000,0.000000,0.000000,0.000000,0.000000
2054000,0.000000,0.000000,0.000000,0.000000
2055000,0.000000,0.000000,0.000000,0.000000
2056000,0.000000,0.000000,0.000000,0.000000
2057000,0.000000,0.000000,0.000000,0.000000
2058000,0.000000,0.000000,0.000000,0.000000
2059000,0.000000,0.000000,0.000000,0.000000
2060000,0.000000,0.000000,0.000000,0.000000
2061000,0.000000,0.000000,0.000000,0.000000
2062000,0.000000,0.000000,0.000000,0.000000
2063000,0.000000,0.000000,0.000000,0.000000
2064000,0.000000,0.000000,0.000000,0.000000
2065000,0.000000,0.000000,0.000000,0.000000
2066000,0.000000,0.000000,0.000000,0.000000
2067000,0.000000,0.000000,0.000000,0.000000
2068000,0.000000,0.000000,0.000000,0.000000
2069000,0.000000,0.000000,0.000000,0.000000
2070000,0.000000,0.000000,0.000000,0.000000
2071000,0.000000,0.000000,0.000000,0.000000
2072000,0.000000,0.000000,0.000000,0.000000
2073000,0.000000,0.000000,0.000000,0.000000
2074000,0.000000,0.000000,0.000000,0.000000
2075000,0.000000,0.000000,0.000000,0.000000
2076000,0.000000,0.000000,0.000000,0.000000
2077000,0.000000,0.000000,0.000000,0.000000
2078000,0.000000,0.000000,0.000000,0.000000
2079000,0.000000,0.000000,0.000000,0.000000
2080000,0.000000,0.000000,0.000000,0.000000
2081000,0.000000,0.000000,0.000000,0.000000
2082000,0.000000,0.000000,0.000000,0.000000
2083000,0.000000,0.000000,0.000000,0.000000
2084000,0.000000,0.000000,0.000000,0.000000
2085000,0.000000,0.000000,0.000000,0.000000
2086000,0.000000,0.000000,0.000000,0.000000
2087000,0.000000,0.000000,0.000000,0.000000
2088000,0.000000,0.000000,0.000000,0.000000
2089000,0.000000,0.000000,0.000000,0.000000
2090000,0.000000,0.000000,0.000000,0.000000
2091000,0.000000,0.000000,0.000000,0.000000
2092000,0.000000,0.000000,0.000000,0.000000
2093000,0.000000,0.000000,0.000000,0.000000
2094000,0.000000,0.000000,0.000000,0.000000
2095000,0.000000,0.000000,0.000000,0.000000
2096000,0.000000,0.000000,0.000000,0.000000
2097000,0.000000,0.000000,0.000000,0.000000
2098000,0.000000,0.000000,0.000000,0.000000
2099000,0.000000,0.000000,0.000000,0.000000
2100000,0.000000,0.000000,0.000000,0.000000
2101000,0.000000,0.000000,0.000000,0.000000
2102000,0.000000,0.000000,0.000000,0.000000
2103000,0.000000,0.000000,0.000000,0.000000
2104000,0.000000,0.000000,0.000000,0.000000
2105000,0.000000,0.000000,0.000000,0.000000
2106000,0.000000,0.000000,0.000000,0.000000
2107000,0.000000,0.000000,0.000000,0.000000
2108000,0.000000,0.000000,0.000000,0.000000
2109000,0.000000,0.000000,0.000000,0.000000
2110000,0.000000,0.000000,0.000000,0.000000
2111000,0.000000,0.000000,0.000000,0.000000
2112000,0.000000,0.000000,0.000000,0.000000
2113000,0.000000,0.000000,0.000000,0.000000
2114000,0.000000,0.000000,0.000000,0.000000
2115000,0.000000,0.000000,0.000000,0.000000
2116000,0.000000,0.000000,0.000000,0.000000
2117000,0.000000,0.000000,0.000000,0.000000
2118000,0.000000,0.000000,0.000000,0.000000
2119000,0.000000,0.000000,0.000000,0.000000
2120000,0.000000,0.000000,0.000000,0.000000
2121000,0.000000,0.000000,0.000000,0.000000
2122000,0.000000,0.000000,0.000000,0.000000
2123000,0.000000,0.000000,0.000000,0.000000
2124000,0.000000,0.000000,0.000000,0.000000
2125000,0.000000,0.000000,0.000000,0.000000
2126000,0.000000,0.000000,0.000000,0.000000
2127000,0.000000,0.000000,0.000000,0.000000
2128000,0.000000,0.000000,0.000000,0.000000
2129000,0.000000,0.000000,0.000000,0.000000
2130000,0.000000,0.000000,0.000000,0.000000
2131000,0.000000,0.000000,0.000000,0.000000
2132000,0.000000,0.000000,0.000000,0.000000
2133000,0.000000,0.000000,0.000000,0.000000
2134000,0.000000,0.000000,0.000000,0.000000
2135000,0.000000,0.000000,0.000000,0.000000
2136000,0.000000,0.000000,0.000000,0.000000
2137000,0.000000,0.000000,0.000000,0.000000
2138000,0.000000,0.000000,0.000000,0.000000
2139000,0.000000,0.000000,0.000000,0.000000
2140000,0.000000,0.000000,0.000000,0.000000
2141000,0.000000,0.000000,0.000000,0.000000
2142000,0.000000,0.000000,0.000000,0.000000
2143000,0.000000,0.000000,0.000000,0.000000
2144000,0.000000,0.000000,0.000000,0.000000
2145000,0.000000,0.000000,0.000000,0.000000
2146000,0.000000,0.000000,0.000000,0.000000
2147000,0.000000,0.000000,0.000000,0.000000
2148000,0.000000,0.000000,0.000000,0.000000
2149000,0.000000,0.000000,0.000000,0.000000
2150000,0.000000,0.000000,0.000000,0.000000
2151000,0.000000,0.000000,0.000000,0.000000
2152000,0.000000,0.000000,0.000000,0.000000
2153000,0.000000,0.000000,0.000000,0.000000
2154000,0.000000,0.000000,0.000000,0.000000
2155000,0.000000,0.000000,0.000000,0.000000
2156000,0.000000,0.000000,0.000000,0.000000
2157000,0.000000,0.000000,0.000000,0.000000
2158000,0.000000,0.000000,0.000000,0.000000
2159000,0.000000,0.000000,0.000000,0.000000
2160000,0.000000,0.000000,0.000000,0.000000
2161000,0.000000,0.000000,0.000000,0.000000
2162000,0.000000,0.000000,0.000000,0.000000
2163000,0.000000,0.000000,0.000000,0.000000
2164000,0.000000,0.000000,0.000000,0.000000
2165000,0.000000,0.000000,0.000000,0.000000
2166000,0.000000,0.000000,0.000000,0.000000
2167000,0.000000,0.000000,0.000000,0.000000
2168000,0.000000,0.000000,0.000000,0.000000
2169000,0.000000,0.000000,0.000000,0.000000
2170000,0.000000,0.000000,0.000000,0.000000
2171000,0.000000,0.000000,0.000000,0.000000
2172000,0.000000,0.000000,0.000000,0.000000
2173000,0.000000,0.000000,0.000000,0.000000
2174000,0.000000,0.000000,0.000000,0.000000
2175000,0.000000,0.000000,0.000000,0.000000
2176000,0.000000,0.000000,0.000000,0.000000
2177000,0.000000,0.000000,0.000000,0.000000
2178000,0.000000,0.000000,0.000000,0.000000
2179000,0.000000,0.000000,0.000000,0.000000
2180000,0.000000,0.000000,0.000000,0.000000
2181000,0.000000,0.000000,0.000000,0.000000
2182000,0.000000,0.000000,0.000000,0.000000
2183000,0.000000,0.000000,0.000000,0.000000
2184000,0.000000,0.000000,0.000000,0.000000
2185000,0.000000,0.000000,0.000000,0.000000
2186000,0.000000,0.000000,0.000000,0.000000
2187000,0.000000,0.000000,0.000000,0.000000
2188000,0.000000,0.000000,0.000000,0.000000
2189000,0.000000,0.000000,0.000000,0.000000
2190000,0.000000,0.000000,0.000000,0.000000
2191000,0.000000,0.000000,0.000000,0.000000
2192000,0.000000,0.000000,0.000000,0.000000
2193000,0.000000,0.000000,0.000000,0.000000
2194000,0.000000,0.000000,0.000000,0.000000
2195000,0.000000,0.000000,0.000000,0.000000
2196000,0.000000,0.000000,0.000000,0.000000
2197000,0.000000,0.000000,0.000000,0.000000
2198000,0.000000,0.000000,0.000000,0.000000
2199000,0.000000,0.000000,0.000000,0.000000
2200000,0.000000,0.000000,0.000000,0.000000
2201000,0.000000,0.000000,0.000000,0.000000
2202000,0.000000,0.000000,0.000000,0.000000
2203000,0.000000,0.000000,0.000000,0.000000
2204000,0.000000,0.000000,0.000000,0.000000
2205000,0.000000,0.000000,0.000000,0.000000
2206000,0.000000,0.000000,0.000000,0.000000
2207000,0.000000,0.000000,0.000000,0.000000
2208000,0.000000,0.000000,0.000000,0.000000
2209000,0.000000,0.000000,0.000000,0.000000
2210000,0.000000,0.000000,0.000000,0.000000
2211000,0.000000,0.000000,0.000000,0.000000
2212000,0.000000,0.000000,0.000000,0.000000
2213000,0.000000,0.000000,0.000000,0.000000
2214000,0.000000,0.000000,0.000000,0.000000
2215000,0.000000,0.000000,0.000000,0.000000
2216000,0.000000,0.000000,0.000000,0.000000
2217000,0.000000,0.000000,0.000000,0.000000
2218000,0.000000,0.000000,0.000000,0.000000
2219000,0.000000,0.000000,0.000000,0.000000
2220000,0.000000,0.000000,0.000000,0.000000
2221000,0.000000,0.000000,0.000000,0.000000
2222000,0.000000,0.000000,0.000000,0.000000
2223000,0.000000,0.000000,0.000000,0.000000
2224000,0.000000,0.000000,0.000000,0.000000
2225000,0.000000,0.000000,0.000000,0.000000
2226000,0.000000,0.000000,0.000000,0.000000
2227000,0.000000,0.000000,0.000000,0.000000
2228000,0.000000,0.000000,0.000000,0.000000
2229000,0.000000,0.000000,0.000000,0.000000
2230000,0.000000,0.000000,0.000000,0.000000
2231000,0.000000,0.000000,0.000000,0.000000
2232000,0.000000,0.000000,0.000000,0.000000
2233000,0.000000,0.000000,0.000000,0.000000
2234000,0.000000,0.000000,0.000000,0.000000
2235000,0.000000,0.000000,0.000000,0.000000
2236000,0.000000,0.000000,0.000000,0.000000
2237000,0.000000,0.000000,0.000000,0.000000
2238000,0.000000,0.000000,0.000000,0.000000
2239000,0.000000,0.000000,0.000000,0.000000
2240000,0.000000,0.000000,0.000000,0.000000
2241000,0.000000,0.000000,0.000000,0.000000
2242000,0.000000,0.000000,0.000000,0.000000
2243000,0.000000,0.000000,0.000000,0.000000
2244000,0.000000,0.000000,0.000000,0.000000
2245000,0.000000,0.000000,0.000000,0.000000
2246000,0.000000,0.000000,0.000000,0.000000
2247000,0.000000,0.000000,0.000000,0.000000
2248000,0.000000,0.000000,0.000000,0.000000
2249000,0.000000,0.000000,0.000000,0.000000
2250000,0.000000,0.000000,0.000000,0.000000
2251000,0.000000,0.000000,0.000000,0.000000
2252000,0.000000,0.000000,0.000000,0.000000
2253000,0.000000,0.000000,0.000000,0.000000
2254000,0.000000,0.000000,0.000000,0.000000
2255000,0.000000,0.000000,0.000000,0.000000
2256000,0.000000,0.000000,0.000000,0.000000
2257000,0.000000,0.000000,0.000000,0.000000
2258000,0.000000,0.000000,0.000000,0.000000
2259000,0.000000,0.000000,0.000000,0.000000
